category,year,quantity_name,average_trade_usd
11_milling_products_malt_starches_inulin_wheat_glute,2008,Weight in kilograms,2608428.652173913
11_milling_products_malt_starches_inulin_wheat_glute,2009,Weight in kilograms,2191994.576923077
11_milling_products_malt_starches_inulin_wheat_glute,2010,Weight in kilograms,2053952.88
11_milling_products_malt_starches_inulin_wheat_glute,2011,Weight in kilograms,3129665.347826087
11_milling_products_malt_starches_inulin_wheat_glute,2012,Weight in kilograms,2705096.0
11_milling_products_malt_starches_inulin_wheat_glute,2013,Weight in kilograms,3092203.090909091
11_milling_products_malt_starches_inulin_wheat_glute,2014,Weight in kilograms,3885070.714285714
11_milling_products_malt_starches_inulin_wheat_glute,2015,Weight in kilograms,3963256.9545454546
11_milling_products_malt_starches_inulin_wheat_glute,2016,Weight in kilograms,3905858.590909091
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1989,Weight in kilograms,61077893.631578945
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1990,Weight in kilograms,48255893.94736842
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1991,Weight in kilograms,24209075.684210528
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1992,No Quantity,55.0
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1992,Weight in kilograms,45757497.777777776
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1993,Weight in kilograms,45876066.333333336
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1994,Weight in kilograms,63653303.52380952
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1995,Weight in kilograms,36119204.22727273
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1996,Weight in kilograms,45205677.652173914
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1997,Weight in kilograms,123811724.75
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1998,No Quantity,9282.0
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1998,Weight in kilograms,100224414.36363636
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1999,No Quantity,18863.0
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,1999,Weight in kilograms,67449442.33333333
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2000,Weight in kilograms,88517913.84
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2001,Weight in kilograms,106037690.84615384
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2002,Weight in kilograms,109642218.89285715
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2003,Weight in kilograms,166873316.57692307
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2004,Weight in kilograms,182461748.36666667
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2005,Weight in kilograms,193758693.64285713
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2006,Weight in kilograms,239740368.875
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2007,Weight in kilograms,262258131.69230768
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2008,No Quantity,12186.0
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2008,Weight in kilograms,426763288.7692308
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2009,Weight in kilograms,413038823.0
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2010,Weight in kilograms,447113830.24
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2011,No Quantity,4414.0
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2011,Weight in kilograms,718751274.4782609
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2012,Weight in kilograms,698957858.08
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2013,Weight in kilograms,920998341.92
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2014,Weight in kilograms,839290428.3214285
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2015,Weight in kilograms,883655768.9583334
12_oil_seed_oleagic_fruits_grain_seed_fruit_etc_ne,2016,Weight in kilograms,782317506.96
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1989,Weight in kilograms,1521356.7
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1990,Weight in kilograms,2554309.8571428573
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1991,Weight in kilograms,1869188.3333333333
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1992,Weight in kilograms,1574156.4444444445
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1993,Weight in kilograms,1778937.4444444445
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1994,Weight in kilograms,2714298.25
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1995,Weight in kilograms,2969846.111111111
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1996,Weight in kilograms,3571639.0
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1997,Weight in kilograms,3615320.2
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1998,Weight in kilograms,4744709.875
13_lac_gums_resins_vegetable_saps_and_extracts_nes,1999,Weight in kilograms,3324822.7
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2000,Weight in kilograms,3173311.777777778
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2001,Weight in kilograms,3996764.5
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2002,Weight in kilograms,3159342.8
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2003,Weight in kilograms,3911879.1
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2004,Weight in kilograms,3935661.5
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2005,Weight in kilograms,4661804.3
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2006,Weight in kilograms,4313415.909090909
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2007,Weight in kilograms,4689413.0
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2008,Weight in kilograms,7047384.2
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2009,Weight in kilograms,7016287.111111111
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2010,Weight in kilograms,7910918.2
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2011,Weight in kilograms,9915429.1
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2012,Weight in kilograms,10289248.777777778
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2013,Weight in kilograms,10062786.666666666
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2014,Weight in kilograms,10603969.333333334
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2015,Weight in kilograms,10026359.333333334
13_lac_gums_resins_vegetable_saps_and_extracts_nes,2016,Weight in kilograms,13669274.222222222
14_vegetable_plaiting_materials_vegetable_products_nes,1989,Weight in kilograms,750769.0
14_vegetable_plaiting_materials_vegetable_products_nes,1990,Weight in kilograms,511140.0
14_vegetable_plaiting_materials_vegetable_products_nes,1991,Weight in kilograms,589741.5
14_vegetable_plaiting_materials_vegetable_products_nes,1992,Weight in kilograms,560278.8333333334
14_vegetable_plaiting_materials_vegetable_products_nes,1993,Weight in kilograms,401253.3333333333
14_vegetable_plaiting_materials_vegetable_products_nes,1994,Weight in kilograms,309804.6666666667
14_vegetable_plaiting_materials_vegetable_products_nes,1995,Weight in kilograms,1904836.0
14_vegetable_plaiting_materials_vegetable_products_nes,1996,Weight in kilograms,289332.1666666667
14_vegetable_plaiting_materials_vegetable_products_nes,1997,Weight in kilograms,223563.83333333334
14_vegetable_plaiting_materials_vegetable_products_nes,1998,Weight in kilograms,324604.2
14_vegetable_plaiting_materials_vegetable_products_nes,1999,Weight in kilograms,290884.5
14_vegetable_plaiting_materials_vegetable_products_nes,2000,Weight in kilograms,655931.8333333334
14_vegetable_plaiting_materials_vegetable_products_nes,2001,Weight in kilograms,1338085.0
14_vegetable_plaiting_materials_vegetable_products_nes,2002,Weight in kilograms,611341.5
14_vegetable_plaiting_materials_vegetable_products_nes,2003,Weight in kilograms,1003011.6666666666
14_vegetable_plaiting_materials_vegetable_products_nes,2004,Weight in kilograms,821813.0
14_vegetable_plaiting_materials_vegetable_products_nes,2005,Weight in kilograms,811372.3333333334
14_vegetable_plaiting_materials_vegetable_products_nes,2006,Weight in kilograms,1538469.5
14_vegetable_plaiting_materials_vegetable_products_nes,2007,Weight in kilograms,467318.0
14_vegetable_plaiting_materials_vegetable_products_nes,2008,Weight in kilograms,1563545.0
14_vegetable_plaiting_materials_vegetable_products_nes,2009,Weight in kilograms,1842703.25
14_vegetable_plaiting_materials_vegetable_products_nes,2010,Weight in kilograms,3345667.25
14_vegetable_plaiting_materials_vegetable_products_nes,2011,Weight in kilograms,4102311.25
14_vegetable_plaiting_materials_vegetable_products_nes,2012,Weight in kilograms,4451454.25
14_vegetable_plaiting_materials_vegetable_products_nes,2013,Weight in kilograms,2289825.6666666665
14_vegetable_plaiting_materials_vegetable_products_nes,2014,Weight in kilograms,1956946.75
14_vegetable_plaiting_materials_vegetable_products_nes,2015,Weight in kilograms,1719323.25
14_vegetable_plaiting_materials_vegetable_products_nes,2016,Weight in kilograms,3463027.75
15_animal_vegetable_fats_and_oils_cleavage_products_et,1989,Weight in kilograms,13799221.641025642
15_animal_vegetable_fats_and_oils_cleavage_products_et,1990,Weight in kilograms,13446809.324324325
15_animal_vegetable_fats_and_oils_cleavage_products_et,1991,Weight in kilograms,8194542.261904762
15_animal_vegetable_fats_and_oils_cleavage_products_et,1992,Weight in kilograms,9721583.372093024
15_animal_vegetable_fats_and_oils_cleavage_products_et,1993,Weight in kilograms,9707319.255813954
15_animal_vegetable_fats_and_oils_cleavage_products_et,1994,No Quantity,1.0
15_animal_vegetable_fats_and_oils_cleavage_products_et,1994,Weight in kilograms,23087984.714285713
15_animal_vegetable_fats_and_oils_cleavage_products_et,1995,Weight in kilograms,27063902.86956522
15_animal_vegetable_fats_and_oils_cleavage_products_et,1996,Weight in kilograms,21662046.219512194
15_animal_vegetable_fats_and_oils_cleavage_products_et,1997,Weight in kilograms,17441412.477272727
15_animal_vegetable_fats_and_oils_cleavage_products_et,1998,Weight in kilograms,23973090.731707316
15_animal_vegetable_fats_and_oils_cleavage_products_et,1999,No Quantity,198.0
15_animal_vegetable_fats_and_oils_cleavage_products_et,1999,Weight in kilograms,18618673.11627907
15_animal_vegetable_fats_and_oils_cleavage_products_et,2000,Weight in kilograms,11143649.65116279
15_animal_vegetable_fats_and_oils_cleavage_products_et,2001,Weight in kilograms,14236163.704545455
15_animal_vegetable_fats_and_oils_cleavage_products_et,2002,Weight in kilograms,19378350.652173914
15_animal_vegetable_fats_and_oils_cleavage_products_et,2003,Weight in kilograms,30085897.266666666
15_animal_vegetable_fats_and_oils_cleavage_products_et,2004,Weight in kilograms,34535898.41304348
15_animal_vegetable_fats_and_oils_cleavage_products_et,2005,Weight in kilograms,32013480.659574468
15_animal_vegetable_fats_and_oils_cleavage_products_et,2006,Weight in kilograms,30782277.086956523
15_animal_vegetable_fats_and_oils_cleavage_products_et,2007,Weight in kilograms,43553547.86666667
15_animal_vegetable_fats_and_oils_cleavage_products_et,2008,Weight in kilograms,68666980.36363636
15_animal_vegetable_fats_and_oils_cleavage_products_et,2009,Weight in kilograms,33343784.0
15_animal_vegetable_fats_and_oils_cleavage_products_et,2010,Weight in kilograms,38909697.79545455
15_animal_vegetable_fats_and_oils_cleavage_products_et,2011,Weight in kilograms,58006704.52173913
15_animal_vegetable_fats_and_oils_cleavage_products_et,2012,Weight in kilograms,61883141.38095238
15_animal_vegetable_fats_and_oils_cleavage_products_et,2013,Weight in kilograms,42295298.333333336
15_animal_vegetable_fats_and_oils_cleavage_products_et,2014,Weight in kilograms,38295449.62790698
15_animal_vegetable_fats_and_oils_cleavage_products_et,2015,Weight in kilograms,37623390.28888889
15_animal_vegetable_fats_and_oils_cleavage_products_et,2016,Weight in kilograms,29081745.888888888
16_meat_fish_and_seafood_food_preparations_nes,1989,Weight in kilograms,13756634.466666667
16_meat_fish_and_seafood_food_preparations_nes,1990,Weight in kilograms,16078283.111111112
16_meat_fish_and_seafood_food_preparations_nes,1991,Weight in kilograms,21191897.0
16_meat_fish_and_seafood_food_preparations_nes,1992,Weight in kilograms,26124125.85714286
16_meat_fish_and_seafood_food_preparations_nes,1993,Weight in kilograms,20075216.82352941
16_meat_fish_and_seafood_food_preparations_nes,1994,Weight in kilograms,21970733.4
16_meat_fish_and_seafood_food_preparations_nes,1995,Weight in kilograms,18939251.611111112
16_meat_fish_and_seafood_food_preparations_nes,1996,Weight in kilograms,18607213.4
16_meat_fish_and_seafood_food_preparations_nes,1997,Weight in kilograms,14920388.0
16_meat_fish_and_seafood_food_preparations_nes,1998,Weight in kilograms,20361862.277777776
16_meat_fish_and_seafood_food_preparations_nes,1999,Weight in kilograms,20785367.0
16_meat_fish_and_seafood_food_preparations_nes,2000,Weight in kilograms,21083490.9375
16_meat_fish_and_seafood_food_preparations_nes,2001,Weight in kilograms,19344567.722222224
16_meat_fish_and_seafood_food_preparations_nes,2002,Weight in kilograms,23051810.0
16_meat_fish_and_seafood_food_preparations_nes,2003,Weight in kilograms,25933799.0
16_meat_fish_and_seafood_food_preparations_nes,2004,Weight in kilograms,32953821.63157895
16_meat_fish_and_seafood_food_preparations_nes,2005,Weight in kilograms,54306388.176470585
16_meat_fish_and_seafood_food_preparations_nes,2006,Weight in kilograms,70815066.94117647
16_meat_fish_and_seafood_food_preparations_nes,2007,Weight in kilograms,90045911.76470588
16_meat_fish_and_seafood_food_preparations_nes,2008,Weight in kilograms,129073592.3125
16_meat_fish_and_seafood_food_preparations_nes,2009,Weight in kilograms,96579356.05882353
16_meat_fish_and_seafood_food_preparations_nes,2010,Weight in kilograms,86273700.76470588
16_meat_fish_and_seafood_food_preparations_nes,2011,Weight in kilograms,106013723.25
16_meat_fish_and_seafood_food_preparations_nes,2012,Weight in kilograms,73335972.5
16_meat_fish_and_seafood_food_preparations_nes,2013,Weight in kilograms,90148641.11764705
16_meat_fish_and_seafood_food_preparations_nes,2014,Weight in kilograms,101707158.4
16_meat_fish_and_seafood_food_preparations_nes,2015,Weight in kilograms,103928193.76923077
16_meat_fish_and_seafood_food_preparations_nes,2016,Weight in kilograms,68462362.84210527
17_sugars_and_sugar_confectionery,1989,Weight in kilograms,38859206.1
17_sugars_and_sugar_confectionery,1990,Weight in kilograms,64088179.11111111
17_sugars_and_sugar_confectionery,1991,No Quantity,3.0
17_sugars_and_sugar_confectionery,1991,Weight in kilograms,49208575.3
17_sugars_and_sugar_confectionery,1992,Weight in kilograms,60339259.36363637
17_sugars_and_sugar_confectionery,1993,Weight in kilograms,87495261.8
17_sugars_and_sugar_confectionery,1994,Weight in kilograms,76226169.35714285
17_sugars_and_sugar_confectionery,1995,Weight in kilograms,181985304.9090909
17_sugars_and_sugar_confectionery,1996,Weight in kilograms,129979460.53846154
17_sugars_and_sugar_confectionery,1997,Weight in kilograms,169082452.36363637
17_sugars_and_sugar_confectionery,1998,Weight in kilograms,168926820.66666666
17_sugars_and_sugar_confectionery,1999,Weight in kilograms,154615928.07692307
17_sugars_and_sugar_confectionery,2000,Weight in kilograms,99566787.3076923
17_sugars_and_sugar_confectionery,2001,Weight in kilograms,184698469.69230768
17_sugars_and_sugar_confectionery,2002,Weight in kilograms,170127133.53846154
17_sugars_and_sugar_confectionery,2003,Weight in kilograms,163681669.85714287
17_sugars_and_sugar_confectionery,2004,Weight in kilograms,201559382.7142857
17_sugars_and_sugar_confectionery,2005,Weight in kilograms,293032578.64285713
17_sugars_and_sugar_confectionery,2006,Weight in kilograms,453394438.5714286
17_sugars_and_sugar_confectionery,2007,Weight in kilograms,377449293.0714286
17_sugars_and_sugar_confectionery,2008,Weight in kilograms,406835914.0714286
17_sugars_and_sugar_confectionery,2009,Weight in kilograms,612018647.1428572
17_sugars_and_sugar_confectionery,2010,Weight in kilograms,996517763.8461539
17_sugars_and_sugar_confectionery,2011,Weight in kilograms,1082437793.142857
17_sugars_and_sugar_confectionery,2012,Weight in kilograms,916875273.0714285
17_sugars_and_sugar_confectionery,2013,Weight in kilograms,800927986.8
17_sugars_and_sugar_confectionery,2014,Weight in kilograms,739711731.1538461
17_sugars_and_sugar_confectionery,2015,Weight in kilograms,598562296.7692307
17_sugars_and_sugar_confectionery,2016,Weight in kilograms,882138720.75
18_cocoa_and_cocoa_preparations,1989,Weight in kilograms,33483660.363636363
18_cocoa_and_cocoa_preparations,1990,Weight in kilograms,33101758.0
18_cocoa_and_cocoa_preparations,1991,Weight in kilograms,27853120.0
